"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1434915587977662467""",https://twitter.com/fonsh2305_/status/1434915587977662467,"06-Sep-2021 16:25:10","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,"🎲T to the K 🐘, BKPP, INTO1",English,"""2839734308""",F.,fonsh2305_,"""💚Kacha, 💛Sehun,💙PPKrit, bbilkin,                  
         💜Liuyu, ❤️HAN""",Non-Verified,https://twitter.com/fonsh2305_,346,547,"04-Oct-2014 06:43:44"
"""1434914369952010240""",https://twitter.com/NahanhE/status/1434914369952010240,"06-Sep-2021 16:20:19","""❤️🤷‍♀️💫💫💫💫💫 طاغيه انتي طاغيه شهالجمااااال 
#fahriyeevcen  #loreal https://t.co/2r4q1if11p""",Tweet,"""Twitter for iPhone""",0,0,Turkey,Arabic,"""2858995004""",N.E,NahanhE,"""""",Non-Verified,https://twitter.com/NahanhE,910,1,"17-Oct-2014 00:33:39"
"""1434914333797097483""",https://twitter.com/FonAeris/status/1434914333797097483,"06-Sep-2021 16:20:11","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,"The Netherlands",English,"""884035422925533184""","💮 forever your butterfly, that's okay🦋🐝",FonAeris,"""""",Non-Verified,https://twitter.com/FonAeris,291,157,"09-Jul-2017 13:04:04"
"""1434910643576967179""",https://twitter.com/chnann_/status/1434910643576967179,"06-Sep-2021 16:05:31","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,"♡ 𝕃𝕚𝕦𝕪𝕦ℕ𝕚𝕟𝕖–24081107 ♡",English,"""1095619931557617664""","🅽🅰🅽🅽 ૮₍⇀‸↼‶₎ა",chnann_,"""💙𝑳𝒊𝒖𝒀𝒖 | 🍓𝑵𝒊𝑵𝑬 | 🦋𝑩𝒐𝒀𝒖𝒂𝒏 | 🚀𝒁𝒉𝒐𝒖𝑲𝒆𝒀𝒖 #INTO1 OT11
เรือหลัก #หลิวอวี่นาย ☀🌻 ꒰#artworkINTO1 #AWchnann_ #revนอนอ꒱""",Non-Verified,https://twitter.com/chnann_,474,501,"13-Feb-2019 09:45:22"
"""1434909732922298371""",https://twitter.com/dundan_/status/1434909732922298371,"06-Sep-2021 16:01:54","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,Malaysia,English,"""1155784832619700226""",炖蛋🍀,dundan_,"""𝙋𝙧𝙖𝙘𝙩𝙞𝙘𝙚 𝙢𝙖𝙠𝙚𝙨 𝙥𝙚𝙧𝙛𝙚𝙘𝙩.🖌      
尤长靖      刘宇""",Non-Verified,https://twitter.com/dundan_,21,89,"29-Jul-2019 10:19:12"
"""1434901442641416195""",https://twitter.com/lorealpoland/status/1434901442641416195,"06-Sep-2021 15:28:57","""Średnio 100 kontroli jakości jest przeprowadzanych na tym samym produkcie L'Oréal w celu sprawdzenia jego skuteczności, jakości i bezpieczeństwa.🙌 #LOreal https://t.co/3t6PjScVk9""",Tweet,"""Twitter Web App""",0,0,"Warszawa, Mazowieckie",Polish,"""3526700722""","L'Oréal Polska",lorealpoland,"""L’Oréal dostarcza konsumentom na całym świecie innowacyjne produkty kosmetyczne. Przebadane pod względem jakości i skuteczności.""",Non-Verified,https://twitter.com/lorealpoland,459,541,"02-Sep-2015 20:11:41"
"""1434900428722950146""",https://twitter.com/Meli25173047/status/1434900428722950146,"06-Sep-2021 15:24:56","""RT @Fevcen_Ozcivit: Fahriye Evcen'den yeni paylaşımlar 🔥🔥❤ #fahriyeevcen #fahriyeevcenözçivit #lorealparis #loreal #alparslan #akçahatun #u…""",ReTweet,"""Twitter for Android""",5,0,,Turkish,"""1214583111301906432""",Meli,Meli25173047,"""""",Non-Verified,https://twitter.com/Meli25173047,7,24,"07-Jan-2020 16:23:14"
"""1434897664857055239""",https://twitter.com/nawakspectacle/status/1434897664857055239,"06-Sep-2021 15:13:57","""L'OREAL recherche un modèle femme entre 35 - 50 ans pour un tournage le 17 septembre
Cliquez pour en savoir plus👇
https://t.co/fhBNcJFUTQ

#tournage #nawakspectacle #recrutement #figurant #casting #nawakcasting #emploi #modele #acting #mannequin #mannequinat #tuto #video #loreal https://t.co/ci5Mkh3ECj""",Tweet,"""Twitter Web App""",0,0,France,French,"""1709968387""","Annonces emploi Spectacle",nawakspectacle,"""Réseau emploi des professionnels de l'audiovisuel et du Spectacle. Casting comédiens, artistes, techniciens et intermittents. Annonces en temps réel.""",Non-Verified,https://twitter.com/nawakspectacle,1016,20,"29-Aug-2013 12:46:14"
"""1434897485806243843""",https://twitter.com/laduan14/status/1434897485806243843,"06-Sep-2021 15:13:14","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,,English,"""1308633478666149890""","Jie Yi ♥♥ // INsider ♥Ot11♥ //",laduan14,"""Too cute to CARE🤪
UWMA♥
PerthSaint|Kaoearth|
4Pillars 
KePat|LiuyuNine|SantaRiki|Jiahyuan|Boyuan|LinmoAK|Mika
Room1002
bayi
INTO1💙INsider
OT11
SamYu BKPP
THE9""",Non-Verified,https://twitter.com/laduan14,72,383,"23-Sep-2020 05:05:23"
"""1434896334109102081""",https://twitter.com/jjellyloveu/status/1434896334109102081,"06-Sep-2021 15:08:39","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPhone""",50,0,"nhà bé vũ ",English,"""1230845762084298752""",25,jjellyloveu,"""刘宇 | tgcf | 188 | mdzs | đam mỹ""",Non-Verified,https://twitter.com/jjellyloveu,556,88,"21-Feb-2020 13:24:41"
"""1434893505311043588""",https://twitter.com/ToLiuyu/status/1434893505311043588,"06-Sep-2021 14:57:25","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,"งานพรีฯซับลูก งานลูก อยู่ใน ❤",English,"""1377620972044451862""",AngelToLiuyu,ToLiuyu,"""แม่น้องปลา #หลิวอวี่ 🥰 #刘宇 ❤ #LiuYu 🐟💙 หยี๋หวาน 🍥 INTO1 - Center ⁎⁺˳✧༚🌊⟡ ̫🐟
ꔛ ⋆🐠ˎˊ˗""",Non-Verified,https://twitter.com/ToLiuyu,543,162,"01-Apr-2021 13:56:59"
"""1434893033602912257""",https://twitter.com/kimibeuu/status/1434893033602912257,"06-Sep-2021 14:55:32","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPad""",50,0,"Your heart",English,"""728902726902390784""",kimibeu,kimibeuu,"""920921 | TEN | artwork #kimibeu | 🐋🐇""",Non-Verified,https://twitter.com/kimibeuu,208,533,"07-May-2016 11:02:07"
"""1434893003345182721""",https://twitter.com/nnn_2709/status/1434893003345182721,"06-Sep-2021 14:55:25","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter Web App""",50,0,,English,"""1224002506667122688""",nnn279,nnn_2709,"""‿︵‿︵‿︵୨˚̣̣̣͙୧ 𝓫𝓮 𝓪 𝓱𝓾𝓶𝓪𝓷୨˚̣̣̣͙୧‿︵‿︵‿︵""",Non-Verified,https://twitter.com/nnn_2709,16,18,"02-Feb-2020 16:12:00"
"""1434891801282981905""",https://twitter.com/CipnesG/status/1434891801282981905,"06-Sep-2021 14:50:39","""Da #Google a #Loréal, i big mondiali dell'economia si sfidano a #Portocervo, in #Costasmeralda, nella 31esima edizione della #Maxiyachtrolexcup. Vediamo perché l'#economiadelmare è fondamentale per il futuro della #Gallura ⏩ https://t.co/UqSFyN4KAj https://t.co/0daBEcuLrg""",Tweet,"""Twitter Web App""",0,0,Olbia,Italian,"""1197559478461386757""","Cipnes Gallura",CipnesG,"""Il Cipnes è l’ente pubblico per lo sviluppo economico della Gallura""",Non-Verified,https://twitter.com/CipnesG,24,64,"21-Nov-2019 16:57:17"
"""1434890641243213829""",https://twitter.com/ador_in/status/1434890641243213829,"06-Sep-2021 14:46:02","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPhone""",50,0,"California, USA",English,"""742943334268862465""",SediaoIroai,ador_in,"""JayPark/HuangZitao/HuaChenyu/TheRampagefromExileTribe/LiuYu/GenshinImpact/cdrama/kdrama.""",Non-Verified,https://twitter.com/ador_in,44,104,"15-Jun-2016 04:54:28"
"""1434890462444154884""",https://twitter.com/blynk_kp/status/1434890462444154884,"06-Sep-2021 14:45:19","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,,English,"""1391324589712576512""",☆彰宇☆🦆🐟~.•°♡°•.~,blynk_kp,"""𝐈𝐍𝐓𝐎𝟏 | AK刘彰 • 刘宇""",Non-Verified,https://twitter.com/blynk_kp,3,141,"09-May-2021 09:30:21"
"""1434888032331579392""",https://twitter.com/moneycontrolcom/status/1434888032331579392,"06-Sep-2021 14:35:40","""#LOréal India has appointed Gaurav Anand as its chief digital &amp; marketing officer. This newly created role brings together the #Digital  &amp; #marketing efforts of the company to focus on the consumer journey. 

Reported by @BrandStoryboard
https://t.co/I4m5ncHk4w 

#Advertising""",Tweet,"""Twitter Web App""",0,1,Mumbai,English,"""68927629""",moneycontrol,moneycontrolcom,"""Moneycontrol is India’s No. 1 financial portal. Tune in for breaking news, in-depth analyses, best investment tools. Get #MCPro for exclusive content & benefits""",Verified,https://twitter.com/moneycontrolcom,1171252,312,"26-Aug-2009 07:55:29"
"""1434888005181837312""",https://twitter.com/angellu1013/status/1434888005181837312,"06-Sep-2021 14:35:34","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,,English,"""1383795789487505408""",Angellu1013,angellu1013,"""""",Non-Verified,https://twitter.com/angellu1013,0,6,"18-Apr-2021 14:53:34"
"""1434886498948685828""",https://twitter.com/jeannick_odier/status/1434886498948685828,"06-Sep-2021 14:29:34","""RT @GallantNicolas1: 📈#Loreal : Jean-Paul #Agon a vendu pour des millions d'euros d'#actions. Où vont les #actions, en #bourse ?

✍️ Retrou…""",ReTweet,"""Twitter Web App""",2,0,"Royaume du Maroc",French,"""3179555459""",jeannick_odier,jeannick_odier,"""Ex professeur de #relations #internationales et #écrivain,j'aime les #news, #voyages #livres,#félins 😍""",Non-Verified,https://twitter.com/jeannick_odier,12330,8369,"18-Apr-2015 13:48:17"
"""1434886142147457025""",https://twitter.com/NvrjBhKKJqFjRUc/status/1434886142147457025,"06-Sep-2021 14:28:09","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,,English,"""1289158777212567552""","คีพเดี่ยวจ้า เมนหลิวอวี่ไม่ใช่ อซด. เป็นหยี๋หวาน",NvrjBhKKJqFjRUc,"""แอคนี้เน้นรีเมนหนักมาก!!! ซึ่งเมนเราคือหลิวอวี่ 
🐟©️ ปล. ชิปน้องหลิวทุกโพ ชอบALLXLIU เราคีพเดี่ยวด้วย!!! ไม่ใช่อซด.นะ เป็นหยี๋หวานจ้า~~""",Non-Verified,https://twitter.com/NvrjBhKKJqFjRUc,41,31,"31-Jul-2020 11:19:55"
"""1434885488737800195""",https://twitter.com/Aimeelin7/status/1434885488737800195,"06-Sep-2021 14:25:34","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter Web App""",50,0,Taiwan,English,"""940434153119481856""",🦈💞🐳,Aimeelin7,"""""",Non-Verified,https://twitter.com/Aimeelin7,57,34,"12-Dec-2017 04:12:29"
"""1434884356439351301""",https://twitter.com/maki01368059/status/1434884356439351301,"06-Sep-2021 14:21:04","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,,English,"""1228508976024715265""",🍑maki🌠,maki01368059,"""🌻🍑🌠""",Non-Verified,https://twitter.com/maki01368059,20,277,"15-Feb-2020 02:39:09"
"""1434884133428207616""",https://twitter.com/lar_shukhlain/status/1434884133428207616,"06-Sep-2021 14:20:10","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,,English,"""1081212202151890944""","❤️ XZ🐰❤️💙LiuYu🐟💙",lar_shukhlain,"""♥️เมนพี่จ้าน🐰#เซียวจ้าน #XiaoZhan  🧡เมนพี่สิง🦁 #สิงโตปราชญา #SingtoPrachaya 💙มัมมี๊ของน้องหลิว🐟 #หลิวอวี่  #LiuYu  #INTO1LiuYu ชอบและเอ็นดูทุกคนในวง #INTO1""",Non-Verified,https://twitter.com/lar_shukhlain,181,524,"04-Jan-2019 15:34:11"
"""1434883171124973572""",https://twitter.com/Kurumi25012004/status/1434883171124973572,"06-Sep-2021 14:16:21","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for Android""",50,0,,English,"""2340074688""",🍀➻❥༺𝓚𝓮𝓵𝓵𝔂༻➻❥🍀,Kurumi25012004,"""Hi ! I'm VIP OT5,Superm Fan,EXO-L OT12,INsider,NEWS&Koki's Fan,May,To Moon & Atiny I♡Animes,Drawing,Photography, Music,Horror & Games. My birthday:25 January 😝""",Non-Verified,https://twitter.com/Kurumi25012004,484,3416,"12-Feb-2014 09:54:26"
"""1434882773890879489""",https://twitter.com/hhkv231/status/1434882773890879489,"06-Sep-2021 14:14:46","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPhone""",50,0,"United States",English,"""279088792""",Vyyy,hhkv231,"""✨历遍山河，刘宇值得✨""",Non-Verified,https://twitter.com/hhkv231,200,118,"08-Apr-2011 15:23:15"
"""1434882715170402307""",https://twitter.com/ZeeAiw99/status/1434882715170402307,"06-Sep-2021 14:14:32","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPhone""",50,0,ประเทศไทย,English,"""2331929148""","z.ixix 💎",ZeeAiw99,"""น้อนนายเป็นคนแรกที่ทำให้แทนตัวเองว่ามี๊ ลูกแม่!!!""",Non-Verified,https://twitter.com/ZeeAiw99,72,1211,"07-Feb-2014 14:17:13"
"""1434881582733594630""",https://twitter.com/Brandkloud/status/1434881582733594630,"06-Sep-2021 14:10:02","""Deanna Galli likes review #LOreal #Lush #YvesRocherFrance #Deborah #GemeyMaybelli https://t.co/L1MRE5NrJz https://t.co/xW70hLdDX0""",Tweet,"""Brandkloud""",0,0,"Celbridge Co. Kildare",English,"""1639962966""",Brandkloud,Brandkloud,"""Make Friends with Brands""",Non-Verified,https://twitter.com/Brandkloud,259,205,"02-Aug-2013 08:56:17"
"""1434881151902969860""",https://twitter.com/PimPat_2545/status/1434881151902969860,"06-Sep-2021 14:08:20","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPad""",50,0,,English,"""958316636213149701""",PimPat🐟,PimPat_2545,"""""",Non-Verified,https://twitter.com/PimPat_2545,5,23,"30-Jan-2018 12:31:05"
"""1434880909384171523""",https://twitter.com/into1_liuyu_/status/1434880909384171523,"06-Sep-2021 14:07:22","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPhone""",50,0,,English,"""1370750765334032385""","Bai / CDrama 📌",into1_liuyu_,"""INTO1 - Chinese Drama - Chuang ❤️ Penulis / Surveyor""",Non-Verified,https://twitter.com/into1_liuyu_,121,36,"13-Mar-2021 14:57:16"
"""1434880380360822787""",https://twitter.com/pockybb_b/status/1434880380360822787,"06-Sep-2021 14:05:16","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPhone""",50,0,"minj doten jaeten jaewin yuwin",English,"""854342345797414912""",ปาโอ๋ปาโอ่🌙💫,pockybb_b,"""โลกหมุนรอบตัวมึงมั้ง อิควาย""",Non-Verified,https://twitter.com/pockybb_b,63,178,"18-Apr-2017 14:34:22"
"""1434879849680674822""",https://twitter.com/narciss30525740/status/1434879849680674822,"06-Sep-2021 14:03:09","""RT @Liuyu_Fanclub: 210906 L’Oréal × LIU YU

You light up my day and night.📸

#Liuyu #INTO1Liuyu #刘宇 #劉宇 #リュウユ #리우위 #หลิวอวี่ #LưuVũ #INTO1…""",ReTweet,"""Twitter for iPhone""",50,0,,English,"""1208729701298003969""",narcissa,narciss30525740,"""""",Non-Verified,https://twitter.com/narciss30525740,0,81,"22-Dec-2019 12:43:23"
